PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY,AGE
1626204,Larry Nance Jr.,Pelicans,Forward,200,111,USA,1993-01-01,7,27,396.0,24.1,8.1,6.5,1.9,1.2,0.5,2022-10-04,9672727,"29 years, 7 months, 30 days"
1630174,Aaron Nesmith,Pacers,Guard,195,97,USA,1999-10-16,2,14,98.0,12.7,4.2,2.2,0.5,0.4,0.1,2022-10-05,3804360,"22 years, 10 months, 15 days"
203526,Raul Neto,Cavaliers,Guard,187,81,Brazil,1992-05-19,7,47,387.0,16.2,6.0,1.6,2.2,0.7,0.1,2022-10-05,1836090,"30 years, 3 months, 12 days"
1627777,Georges Niang,76ers,Forward,200,104,USA,1993-06-17,6,50,305.0,14.6,6.1,2.0,0.8,0.3,0.1,2022-10-03,3465000,"29 years, 2 months, 14 days"
1630227,Daishen Nix,Rockets,Guard,193,102,USA,2002-02-13,1,0,24.0,10.9,3.2,1.4,1.7,0.6,0.0,2022-10-02,1563518,"20 years, 6 months, 18 days"
1630192,Zeke Nnaji,Nuggets,Forward,205,108,USA,2001-01-09,2,22,83.0,13.2,4.9,2.6,0.3,0.3,0.2,2022-10-03,2617800,"21 years, 7 months, 22 days"
203457,Nerlens Noel,Pistons,Center,210,99,USA,1994-04-10,8,6,450.0,22.4,7.3,6.2,1.1,1.3,1.5,2022-10-04,9240000,"28 years, 4 months, 21 days"
1629669,Jaylen Nowell,Timberwolves,Guard,193,91,USA,1999-07-09,3,43,119.0,15.8,8.1,1.9,1.8,0.4,0.2,2022-10-04,1930681,"23 years, 1 months, 22 days"
1628373,Frank Ntilikina,Mavericks,Guard,193,90,France,1998-07-28,5,8,269.0,17.9,5.2,1.8,2.3,0.7,0.2,2022-10-05,2036318,"24 years, 1 months, 3 days"
1629134,Kendrick Nunn,Lakers,Guard,187,86,USA,1995-08-03,2,0,123.0,29.4,15.0,2.9,3.0,0.9,0.2,2022-10-03,5250000,"27 years, 0 months, 28 days"
203994,Jusuf Nurkic,Trail Blazers,Center,210,131,Bosnia and Herzegovina,1994-08-23,8,16,411.0,23.9,12.2,8.5,2.2,0.9,1.2,2022-10-03,15625000,"28 years, 0 months, 8 days"
1628021,David Nwaba,Rockets,Guard,195,99,USA,1993-01-14,6,0,237.0,19.3,6.8,3.7,1.0,0.7,0.4,2022-10-02,5022000,"29 years, 7 months, 17 days"
1626220,Royce O'Neale,Nets,Forward,195,102,USA,1993-06-05,5,0,370.0,25.7,6.2,4.8,2.1,0.8,0.4,2022-10-03,9200000,"29 years, 2 months, 26 days"
1629643,Chuma Okeke,Magic,Forward,198,103,USA,1998-08-18,2,16,115.0,25.1,8.3,4.6,1.9,1.3,0.6,2022-10-03,3433320,"24 years, 0 months, 13 days"
1629006,Josh Okogie,Suns,Guard,193,96,Nigeria,1998-09-01,4,20,244.0,20.6,6.4,2.9,1.1,1.0,0.4,2022-10-02,1836090,"23 years, 11 months, 30 days"
1630168,Onyeka Okongwu,Hawks,Forward,203,108,USA,2000-12-11,2,6,98.0,16.3,6.3,4.6,0.7,0.6,0.9,2022-10-06,6395160,"21 years, 8 months, 20 days"
1630171,Isaac Okoro,Cavaliers,Forward,195,102,USA,2001-01-26,2,5,134.0,31.0,9.2,3.0,1.9,0.9,0.3,2022-10-05,7040880,"21 years, 7 months, 5 days"
203506,Victor Oladipo,Heat,Guard,193,96,USA,1992-05-04,9,2,462.0,32.8,17.4,4.6,3.9,1.6,0.5,2022-10-04,8750000,"30 years, 3 months, 27 days"
203482,Kelly Olynyk,Pistons,Forward,210,108,Canada,1991-04-19,9,13,610.0,22.0,10.1,5.1,2.0,0.8,0.5,2022-10-04,12804878,"31 years, 4 months, 12 days"
1626224,Cedi Osman,Cavaliers,Forward,200,104,Turkey,1995-04-08,5,31,327.0,24.5,10.0,3.2,2.1,0.7,0.1,2022-10-05,7426088,"27 years, 4 months, 23 days"
1626162,Kelly Oubre Jr.,Hornets,Forward,198,92,USA,1995-12-09,7,15,479.0,25.2,12.0,4.3,1.0,0.9,0.5,2022-10-02,12600000,"26 years, 8 months, 22 days"
101108,Chris Paul,Suns,Guard,182,79,USA,1985-05-06,17,4,1155.0,34.5,18.1,4.5,9.5,2.1,0.1,2022-10-02,28400000,"37 years, 3 months, 25 days"
1626166,Cameron Payne,Suns,Guard,185,83,USA,1994-08-08,7,14,279.0,17.9,7.6,2.2,3.2,0.7,0.2,2022-10-02,6000000,"28 years, 0 months, 23 days"
1627780,Gary Payton II,Trail Blazers,Guard,190,88,USA,1992-12-01,6,0,142.0,14.5,5.2,2.8,1.1,1.0,0.3,2022-10-03,8300000,"29 years, 8 months, 30 days"
1629033,Theo Pinson,Mavericks,Guard,195,96,USA,1995-11-05,4,0,87.0,8.7,2.9,1.3,1.1,0.3,0.1,2022-10-05,1836090,"26 years, 9 months, 26 days"
203486,Mason Plumlee,Hornets,Forward,210,115,USA,1990-03-05,9,22,661.0,22.3,8.3,6.6,2.4,0.8,0.9,2022-10-02,9080417,"32 years, 5 months, 26 days"
1627751,Jakob Poeltl,Spurs,Center,215,111,Austria,1995-10-15,6,9,416.0,20.2,7.3,6.1,1.4,0.5,1.3,2022-10-02,9398148,"26 years, 10 months, 16 days"
1630197,Aleksej Pokusevski,Thunder,Forward,213,86,Serbia,2001-12-26,2,17,106.0,21.9,7.8,5.0,2.2,0.6,0.8,2022-10-03,3261480,"20 years, 8 months, 5 days"
1629673,Jordan Poole,Warriors,Guard,193,87,USA,1999-06-19,3,28,184.0,24.7,13.7,2.6,2.9,0.7,0.2,2022-09-30,3901399,"23 years, 2 months, 12 days"
1629645,Kevin Porter Jr.,Rockets,Guard,193,92,USA,2000-05-04,3,30,137.0,28.5,13.7,3.9,4.7,1.0,0.3,2022-10-02,3217631,"22 years, 3 months, 27 days"
1629008,Michael Porter Jr.,Nuggets,Forward,208,98,USA,1998-06-29,3,14,125.0,24.6,14.1,6.1,1.1,0.6,0.6,2022-10-03,30913750,"24 years, 2 months, 2 days"
203490,Otto Porter Jr.,Raptors,Forward,203,89,USA,1993-06-03,9,3,504.0,26.0,10.6,5.1,1.5,1.1,0.4,2022-10-02,6000000,"29 years, 2 months, 28 days"
1626171,Bobby Portis,Bucks,Forward,208,113,USA,1995-02-10,7,22,453.0,21.7,11.1,6.6,1.2,0.6,0.4,2022-10-01,10843350,"27 years, 6 months, 21 days"
204001,Kristaps Porzingis,Wizards,Forward,220,108,Latvia,1995-08-02,6,4,337.0,30.8,18.9,7.9,1.6,0.7,1.9,2022-09-30,33833400,"27 years, 0 months, 29 days"
203939,Dwight Powell,Mavericks,Forward,208,108,Canada,1991-07-20,8,45,511.0,19.0,7.7,4.6,1.0,0.6,0.5,2022-10-05,11080125,"31 years, 1 months, 11 days"
1626181,Norman Powell,Clippers,Guard,190,97,USA,1993-05-25,7,46,421.0,22.4,11.3,2.6,1.5,0.8,0.3,2022-09-30,16758621,"29 years, 3 months, 6 days"
1630563,Joshua Primo,Spurs,Guard,193,85,Canada,2002-12-24,1,12,50.0,19.3,5.8,2.3,1.6,0.4,0.5,2022-10-02,4144320,"19 years, 8 months, 7 days"
1627752,Taurean Prince,Timberwolves,Forward,198,98,USA,1994-03-22,6,12,370.0,24.2,10.5,3.9,1.7,0.8,0.4,2022-10-04,7295000,"28 years, 5 months, 9 days"
1630202,Payton Pritchard,Celtics,Guard,185,88,USA,1998-01-28,2,26,137.0,16.6,6.9,2.1,1.9,0.5,0.1,2022-10-02,2239200,"24 years, 7 months, 3 days"
1630243,Trevelin Queen,76ers,Guard,198,86,USA,1997-02-25,1,0,10.0,7.4,4.3,1.6,0.4,0.5,0.1,2022-10-03,1637966,"25 years, 6 months, 6 days"
1630193,Immanuel Quickley,Knicks,Guard,190,86,USA,1999-06-17,2,25,142.0,21.5,11.4,2.7,2.8,0.6,0.1,2022-10-04,2316240,"23 years, 2 months, 14 days"
203944,Julius Randle,Knicks,Forward,203,113,USA,1994-11-29,8,7,518.0,31.2,17.7,9.3,3.6,0.7,0.5,2022-10-04,23760000,"27 years, 9 months, 2 days"
1630559,Austin Reaves,Lakers,Guard,195,89,USA,1998-05-29,1,0,61.0,23.2,7.3,3.2,1.8,0.5,0.3,2022-10-03,1563518,"24 years, 3 months, 2 days"
1629629,Cam Reddish,Knicks,Forward,203,98,USA,1999-09-01,3,10,133.0,24.9,10.5,3.2,1.3,1.1,0.4,2022-10-04,5954454,"22 years, 11 months, 30 days"
1628432,Davon Reed,Nuggets,Guard,195,93,USA,1995-06-11,3,32,79.0,12.1,3.6,1.9,0.9,0.4,0.1,2022-10-03,1902133,"27 years, 2 months, 20 days"
1630194,Paul Reed,76ers,Forward,205,95,USA,1999-06-14,2,58,64.0,7.5,3.2,2.4,0.4,0.7,0.4,2022-10-03,1782621,"23 years, 2 months, 17 days"
1629675,Naz Reid,Timberwolves,Center,205,119,USA,1999-08-26,3,0,177.0,17.3,9.5,4.2,1.0,0.5,1.0,2022-10-04,1930681,"23 years, 0 months, 5 days"
1630208,Nick Richards,Hornets,Center,213,111,Jamaica,1997-11-29,2,42,68.0,6.3,2.4,1.4,0.2,0.1,0.3,2022-10-02,1782621,"24 years, 9 months, 2 days"
1626196,Josh Richardson,Spurs,Guard,195,90,USA,1993-09-15,7,40,438.0,29.8,12.0,3.1,2.7,1.1,0.6,2022-10-02,12196094,"28 years, 11 months, 16 days"
203085,Austin Rivers,Timberwolves,Guard,193,90,USA,1992-08-01,10,10,655.0,24.2,8.8,2.1,2.2,0.7,0.2,2022-10-04,1836090,"30 years, 0 months, 30 days"
1629130,Duncan Robinson,Heat,Forward,200,97,USA,1994-04-22,4,0,239.0,27.7,11.9,2.9,1.5,0.5,0.2,2022-10-04,16902000,"28 years, 4 months, 9 days"
1629011,Mitchell Robinson,Knicks,Center,213,108,USA,1998-04-01,4,36,230.0,23.8,8.4,7.5,0.6,0.9,2.0,2022-10-04,17045454,"24 years, 4 months, 30 days"
1630526,Jeremiah Robinson-Earl,Thunder,Forward,203,109,USA,2000-11-03,1,32,49.0,22.2,7.5,5.6,1.0,0.6,0.3,2022-10-03,2000000,"21 years, 9 months, 28 days"
1629676,Isaiah Roby,Spurs,Forward,203,104,USA,1998-02-03,3,45,109.0,21.9,9.1,5.1,1.6,0.8,0.7,2022-10-02,1930681,"24 years, 6 months, 28 days"
201565,Derrick Rose,Knicks,Guard,187,90,USA,1988-10-04,13,1,672.0,31.7,18.2,3.3,5.4,0.8,0.3,2022-10-04,14520730,"33 years, 10 months, 27 days"
203082,Terrence Ross,Magic,Guard,198,93,USA,1991-02-05,10,8,670.0,24.8,11.2,2.8,1.3,0.8,0.3,2022-10-03,11500000,"31 years, 6 months, 26 days"
1626179,Terry Rozier,Hornets,Guard,185,86,USA,1994-03-17,7,16,477.0,26.1,12.7,3.9,3.2,0.9,0.2,2022-10-02,21486316,"28 years, 5 months, 14 days"
201937,Ricky Rubio,Cavaliers,Guard,187,86,Spain,1990-10-21,11,5,665.0,30.3,11.1,4.2,7.6,1.8,0.1,2022-10-05,5853659,"31 years, 10 months, 10 days"
1626156,D'Angelo Russell,Timberwolves,Guard,193,87,USA,1996-02-23,7,2,424.0,29.4,17.7,3.5,5.6,1.1,0.3,2022-10-04,31377750,"26 years, 6 months, 8 days"
1627734,Domantas Sabonis,Kings,Forward,210,108,Lithuania,1996-05-03,6,11,415.0,28.4,14.4,9.2,3.6,0.7,0.4,2022-10-03,18500000,"26 years, 3 months, 28 days"
203967,Dario Saric,Suns,Forward,208,102,Croatia,1994-04-08,5,12,356.0,25.2,11.7,5.9,2.0,0.6,0.2,2022-10-02,9240000,"28 years, 4 months, 23 days"
1630578,Alperen Sengun,Rockets,Center,208,110,Turkey,2002-07-25,1,16,72.0,20.7,9.6,5.5,2.6,0.8,0.9,2022-10-02,3375360,"20 years, 1 months, 6 days"
1629013,Landry Shamet,Suns,Guard,193,86,USA,1997-03-13,4,26,262.0,23.3,9.0,1.8,1.6,0.4,0.1,2022-10-02,9500000,"25 years, 5 months, 18 days"
1630549,Day'Ron Sharpe,Nets,Center,205,120,USA,2001-11-06,1,29,32.0,12.2,6.2,5.0,0.5,0.3,0.5,2022-10-03,2109480,"20 years, 9 months, 25 days"
1627783,Pascal Siakam,Raptors,Forward,203,104,Cameroon,1994-04-02,6,27,400.0,29.5,15.7,6.3,3.1,0.9,0.7,2022-10-02,35448672,"28 years, 4 months, 29 days"
1627732,Ben Simmons,Nets,Guard,210,108,Australia,1996-07-20,4,1,275.0,33.9,15.9,8.1,7.7,1.7,0.7,2022-10-03,35448672,"26 years, 1 months, 11 days"
1630250,Marko Simonovic,Bulls,Center,210,99,Montenegro,1999-10-15,1,44,9.0,3.9,1.9,1.1,0.0,0.1,0.1,2022-10-04,1563518,"22 years, 10 months, 16 days"
1629014,Anfernee Simons,Trail Blazers,Guard,190,82,USA,1999-06-08,4,24,211.0,20.7,10.2,2.2,2.0,0.4,0.1,2022-10-03,22321429,"23 years, 2 months, 23 days"
1630579,Jericho Sims,Knicks,Center,205,113,USA,1998-10-20,1,58,41.0,13.5,2.2,4.1,0.5,0.3,0.5,2022-10-04,1639842,"23 years, 10 months, 11 days"
203935,Marcus Smart,Celtics,Guard,193,99,USA,1994-03-06,8,6,520.0,29.8,10.5,3.6,4.5,1.6,0.4,2022-10-02,17207142,"28 years, 5 months, 25 days"
202397,Ish Smith,Nuggets,Guard,182,79,USA,1988-07-05,12,0,719.0,20.0,7.6,2.5,3.9,0.7,0.3,2022-10-03,4725000,"34 years, 1 months, 26 days"
1630188,Jalen Smith,Pacers,Forward,208,97,USA,2000-03-16,2,10,78.0,13.8,6.7,4.4,0.4,0.2,0.6,2022-10-05,4670160,"22 years, 5 months, 15 days"
1630531,Jaden Springer,76ers,Guard,193,91,USA,2002-09-25,1,28,2.0,2.8,1.0,1.0,0.0,0.0,1.0,2022-10-03,2125200,"19 years, 11 months, 6 days"
203917,Nik Stauskas,Celtics,Guard,198,93,Canada,1993-10-07,7,8,343.0,19.5,6.7,2.0,1.5,0.4,0.2,,702311,"28 years, 10 months, 24 days"
1630205,Lamar Stevens,Cavaliers,Forward,198,104,USA,1997-07-09,2,0,103.0,14.7,5.3,2.5,0.7,0.5,0.3,2022-10-05,1782621,"25 years, 1 months, 22 days"
1630191,Isaiah Stewart,Pistons,Forward,203,113,USA,2001-05-22,2,16,139.0,23.5,8.1,7.7,1.0,0.4,1.2,2022-10-04,3433320,"21 years, 3 months, 9 days"
1629622,Max Strus,Heat,Guard,195,97,USA,1996-03-28,3,0,109.0,19.3,8.8,2.2,1.1,0.4,0.2,2022-10-04,1815677,"26 years, 5 months, 3 days"
1630591,Jalen Suggs,Magic,Guard,195,92,USA,2001-06-03,1,5,48.0,27.2,11.8,3.6,4.4,1.2,0.4,2022-10-03,6922320,"21 years, 2 months, 28 days"
1630256,Jae'Sean Tate,Rockets,Forward,193,104,USA,1995-10-28,2,0,148.0,27.7,11.6,5.4,2.7,1.1,0.5,2022-10-02,7065217,"26 years, 10 months, 3 days"
1628369,Jayson Tatum,Celtics,Forward,203,95,USA,1998-03-03,5,3,365.0,33.4,20.9,6.6,3.0,1.1,0.7,2022-10-02,30351780,"24 years, 5 months, 28 days"
1630678,Terry Taylor,Pacers,Forward,195,104,USA,1999-09-23,1,0,33.0,21.6,9.6,5.2,1.2,0.4,0.2,2022-10-05,1563518,"22 years, 11 months, 8 days"
202066,Garrett Temple,Pelicans,Guard,195,88,USA,1986-05-08,12,0,691.0,21.4,6.4,2.3,1.7,0.8,0.3,2022-10-04,5155500,"36 years, 3 months, 23 days"
1630179,Tyrell Terry,Grizzlies,Guard,187,72,USA,2000-09-28,3,31,13.0,4.6,1.0,0.5,0.5,0.4,0.0,,1782621,"21 years, 11 months, 3 days"
1628464,Daniel Theis,Pacers,Forward,205,111,Germany,1992-04-04,5,0,306.0,19.6,7.6,4.9,1.3,0.5,0.9,2022-10-05,8694369,"30 years, 4 months, 27 days"
1630560,Cam Thomas,Nets,Guard,190,95,Japan,2001-10-13,1,27,67.0,17.6,8.5,2.4,1.2,0.5,0.1,2022-10-03,2138160,"20 years, 10 months, 18 days"
202691,Klay Thompson,Warriors,Guard,198,99,USA,1990-02-08,9,11,647.0,32.9,19.5,3.5,2.3,0.9,0.5,2022-09-30,40600080,"32 years, 6 months, 23 days"
1630550,JT Thor,Hornets,Forward,205,92,USA,2002-08-26,1,37,33.0,7.9,2.0,1.3,0.6,0.2,0.3,2022-10-02,1563518,"20 years, 0 months, 5 days"
1629680,Matisse Thybulle,76ers,Guard,195,91,USA,1997-03-04,3,20,196.0,21.8,4.8,1.9,1.1,1.6,1.0,2022-10-03,4379527,"25 years, 5 months, 27 days"
1629681,Killian Tillie,Grizzlies,Forward,205,99,France,1998-03-05,2,0,54.0,11.9,3.2,1.6,0.6,0.5,0.4,2022-10-01,1901625,"24 years, 5 months, 26 days"
1630214,Xavier Tillman Sr.,Grizzlies,Forward,203,111,USA,1999-01-12,2,35,112.0,15.9,5.7,3.7,1.2,0.8,0.4,2022-10-01,1782621,"23 years, 7 months, 19 days"
1630225,Isaiah Todd,Wizards,Forward,205,99,USA,2001-10-17,1,31,12.0,6.2,1.7,1.0,0.3,0.3,0.2,2022-09-30,1575000,"20 years, 10 months, 14 days"
1630167,Obi Toppin,Knicks,Forward,205,99,USA,1998-03-04,2,8,134.0,14.3,6.7,3.0,0.8,0.3,0.4,2022-10-04,5348280,"24 years, 5 months, 27 days"
1629308,Juan Toscano-Anderson,Lakers,Forward,198,94,USA,1993-04-10,3,0,139.0,17.1,4.8,3.3,2.2,0.7,0.3,2022-10-03,1836090,"29 years, 4 months, 21 days"
1626157,Karl-Anthony Towns,Timberwolves,Center,210,112,USA,1995-11-15,7,1,482.0,34.2,23.2,11.3,3.1,0.8,1.4,2022-10-04,33833400,"26 years, 9 months, 16 days"
1629018,Gary Trent Jr.,Raptors,Guard,195,94,USA,1999-01-18,4,37,204.0,27.9,13.5,2.2,1.4,1.1,0.2,2022-10-02,17505000,"23 years, 7 months, 13 days"
200782,P.J. Tucker,76ers,Forward,195,111,USA,1985-05-05,11,35,777.0,29.0,7.1,5.6,1.5,1.1,0.3,2022-10-03,10490000,"37 years, 3 months, 26 days"
1626167,Myles Turner,Pacers,Center,210,113,USA,1996-03-24,7,11,431.0,28.7,12.7,6.7,1.2,0.7,2.3,2022-10-05,18000000,"26 years, 5 months, 7 days"
202685,Jonas Valanciunas,Pelicans,Center,210,120,Lithuania,1992-05-06,10,5,695.0,26.1,13.4,9.5,1.2,0.4,1.0,2022-10-04,14700000,"30 years, 3 months, 25 days"
1627832,Fred VanVleet,Raptors,Guard,185,89,USA,1994-02-25,6,0,348.0,28.3,13.7,3.2,4.9,1.3,0.4,2022-10-02,21250000,"28 years, 6 months, 6 days"
1629020,Jarred Vanderbilt,Jazz,Forward,205,97,USA,1999-04-03,4,41,166.0,18.9,5.4,6.2,1.1,1.0,0.6,2022-10-02,4374000,"23 years, 4 months, 28 days"
1630170,Devin Vassell,Spurs,Guard,195,90,USA,2000-08-23,2,11,133.0,22.5,9.1,3.6,1.4,0.9,0.4,2022-10-02,4437000,"22 years, 0 months, 8 days"
1630170,Devin Vassell,Spurs,Guard,195,90,USA,2000-08-23,2,11,133.0,22.5,9.1,3.6,1.4,0.9,0.4,2022-10-02,4437000,"22 years, 0 months, 8 days"
1630492,Luca Vildoza,Bucks,Guard,190,86,Argentina,1995-08-11,1,0,,,,,,,,2022-10-01,1836090,"27 years, 0 months, 20 days"
1629216,Gabe Vincent,Heat,Guard,190,90,USA,1996-06-14,3,0,127.0,18.3,6.7,1.5,2.2,0.7,0.1,2022-10-04,1815677,"26 years, 2 months, 17 days"
202696,Nikola Vucevic,Bulls,Center,208,117,Montenegro,1990-10-24,11,16,741.0,30.9,16.9,10.4,2.7,0.9,0.9,2022-10-04,22000000,"31 years, 10 months, 7 days"
1629731,Dean Wade,Cavaliers,Forward,205,103,USA,1996-11-20,3,0,126.0,18.0,5.3,3.0,1.0,0.5,0.3,2022-10-05,1930681,"25 years, 9 months, 11 days"
1630532,Franz Wagner,Magic,Forward,208,99,Germany,2001-08-27,1,8,79.0,30.7,15.2,4.5,2.9,0.9,0.4,2022-10-03,5258280,"21 years, 0 months, 4 days"
1629021,Moritz Wagner,Magic,Forward,210,111,Germany,1997-04-26,4,25,196.0,15.1,7.5,3.5,1.1,0.4,0.3,2022-10-03,1878720,"25 years, 4 months, 5 days"
202689,Kemba Walker,Pistons,Guard,182,83,USA,1990-05-08,11,9,741.0,33.3,19.5,3.8,5.3,1.2,0.4,2022-10-04,9165471,"32 years, 3 months, 23 days"
1629022,Lonnie Walker IV,Lakers,Guard,193,92,USA,1998-12-14,4,18,208.0,20.4,9.4,2.4,1.6,0.5,0.2,2022-10-03,6479000,"23 years, 8 months, 17 days"
202322,John Wall,Clippers,Guard,190,95,USA,1990-09-06,10,1,613.0,35.6,19.1,4.3,9.1,1.7,0.7,2022-09-30,47345760,"31 years, 11 months, 25 days"
203933,T.J. Warren,Nets,Forward,203,99,USA,1993-09-05,7,14,332.0,28.8,15.5,4.1,1.2,1.0,0.5,2022-10-03,1836090,"28 years, 11 months, 26 days"
1629023,P.J. Washington,Hornets,Forward,200,104,USA,1998-08-23,3,12,187.0,29.3,11.8,5.7,2.3,0.9,1.0,2022-10-02,5808435,"24 years, 0 months, 8 days"
1630570,Trendon Watford,Trail Blazers,Forward,203,107,USA,2000-11-09,1,0,48.0,18.1,7.6,4.1,1.7,0.5,0.6,2022-10-03,1563518,"21 years, 9 months, 22 days"
201566,Russell Westbrook,Lakers,Guard,190,90,USA,1988-11-12,14,4,1021.0,34.7,22.8,7.4,8.4,1.7,0.3,2022-10-03,47063478,"33 years, 9 months, 19 days"
1629632,Coby White,Bulls,Guard,193,88,USA,2000-02-16,3,7,195.0,28.2,13.7,3.6,3.5,0.6,0.2,2022-10-04,7413955,"22 years, 6 months, 15 days"
1628401,Derrick White,Celtics,Guard,193,86,USA,1994-07-02,5,29,263.0,25.9,11.5,3.3,3.8,0.8,0.8,2022-10-02,16892857,"28 years, 1 months, 29 days"
1630598,Aaron Wiggins,Thunder,Guard,193,86,USA,1999-01-02,1,55,50.0,24.2,8.3,3.6,1.4,0.6,0.2,2022-10-03,1563518,"23 years, 7 months, 29 days"
203952,Andrew Wiggins,Warriors,Forward,200,89,Canada,1995-02-23,8,1,598.0,35.0,19.3,4.4,2.3,1.0,0.7,2022-09-30,33616770,"27 years, 6 months, 8 days"
1629623,Lindell Wigginton,Bucks,Guard,185,85,Canada,1998-03-28,1,0,19.0,10.5,4.2,1.3,1.2,0.3,0.1,2022-10-01,1637966,"24 years, 5 months, 3 days"
1629684,Grant Williams,Celtics,Forward,198,107,USA,1998-11-30,3,22,209.0,19.4,5.4,3.0,1.0,0.5,0.6,2022-10-02,4306281,"23 years, 9 months, 1 days"
1629026,Kenrich Williams,Thunder,Guard,198,95,USA,1994-12-02,4,0,200.0,22.0,6.5,4.5,2.0,0.9,0.3,2022-10-03,2000000,"27 years, 8 months, 29 days"
1630172,Patrick Williams,Bulls,Forward,200,97,USA,2001-08-26,2,4,88.0,27.3,9.2,4.5,1.3,0.8,0.6,2022-10-04,7775400,"21 years, 0 months, 5 days"
1630533,Ziaire Williams,Grizzlies,Forward,205,83,USA,2001-09-12,1,10,62.0,21.7,8.1,2.1,1.0,0.6,0.2,2022-10-01,4591680,"20 years, 11 months, 19 days"
1629627,Zion Williamson,Pelicans,Forward,198,128,USA,2000-07-06,2,1,85.0,31.7,25.7,7.0,3.2,0.9,0.6,2022-10-04,13534817,"22 years, 1 months, 25 days"
1629685,Dylan Windler,Cavaliers,Guard,198,88,USA,1996-09-22,2,26,81.0,12.0,3.3,2.4,0.8,0.4,0.2,2022-10-05,4037278,"25 years, 11 months, 9 days"
1626159,Justise Winslow,Trail Blazers,Forward,198,100,USA,1996-03-26,7,10,315.0,25.8,8.4,5.1,2.5,0.9,0.4,2022-10-03,4097561,"26 years, 5 months, 5 days"
1630164,James Wiseman,Warriors,Center,213,108,USA,2001-03-31,1,2,39.0,21.4,11.5,5.8,0.7,0.3,0.9,2022-09-30,9603360,"21 years, 5 months, 0 days"
1626174,Christian Wood,Mavericks,Forward,205,97,USA,1995-09-27,6,0,222.0,23.6,14.2,7.3,1.3,0.6,0.9,2022-10-05,14317459,"26 years, 11 months, 4 days"
1626153,Delon Wright,Wizards,Guard,195,83,USA,1992-04-26,7,20,411.0,20.9,7.2,3.2,3.0,1.2,0.4,2022-09-30,7804878,"30 years, 4 months, 5 days"
1630593,McKinley Wright IV,Mavericks,Guard,180,87,USA,1998-10-25,1,0,5.0,3.8,1.0,0.0,0.6,0.0,0.0,2022-10-05,1637966,"23 years, 10 months, 6 days"
201152,Thaddeus Young,Raptors,Forward,203,106,USA,1988-06-21,15,12,1085.0,29.3,12.8,5.8,1.8,1.4,0.4,2022-10-02,8000000,"34 years, 2 months, 10 days"
1629027,Trae Young,Hawks,Guard,185,74,USA,1998-09-19,4,5,280.0,33.6,25.3,3.9,9.1,0.9,0.2,2022-10-06,37096500,"23 years, 11 months, 12 days"
1630209,Omer Yurtseven,Heat,Center,210,124,Turkey,1998-06-19,1,0,56.0,12.6,5.3,5.3,0.9,0.3,0.4,2022-10-04,1752638,"24 years, 2 months, 12 days"
1627826,Ivica Zubac,Clippers,Center,213,108,Croatia,1997-03-18,6,32,360.0,19.0,8.3,6.5,1.1,0.3,0.8,2022-09-30,10123457,"25 years, 5 months, 13 days"
